pipeline,question,gold_answers,prediction,em,f1,retrieval_hit,retrieval_latency_sec,generation_latency_sec,total_latency_sec,retrieved_chunk_ids,retrieved_scores,dataset
sparse,Which actress married Dennis Quaid on Valentine's Day in 1991?,"['Meg Ryan', 'Margaret Hyra', 'Margaret Emily Mary Hyra', 'Megan ryan', 'Kathryn Sedgwick', 'Margrit Mary Hyra', 'Margrit Emily Mary Hyra', 'Margaret Mary Emily Hyra', 'Margrit Hyra', 'Margaret Emily Hyra', 'Margaret Mary Hyra', 'Margrit Mary Emily Hyra', 'Margaret Mary Emily Anne Hyra', 'Margrit Emily Hyra']",meg ryan,1.0,1.0,1,0.08904970000003232,1.1569004000002678,1.2459501000003002,"[9912, 9911, 9917]","[1.0, 0.8967889676811669, 0.7610786680874446]",trivia_qa
hybrid,Which actress married Dennis Quaid on Valentine's Day in 1991?,"['Meg Ryan', 'Margaret Hyra', 'Margaret Emily Mary Hyra', 'Megan ryan', 'Kathryn Sedgwick', 'Margrit Mary Hyra', 'Margrit Emily Mary Hyra', 'Margaret Mary Emily Hyra', 'Margrit Hyra', 'Margaret Emily Hyra', 'Margaret Mary Hyra', 'Margrit Mary Emily Hyra', 'Margaret Mary Emily Anne Hyra', 'Margrit Emily Hyra']",meg ryan,1.0,1.0,1,0.08091289999993023,1.1907132000005731,1.2716261000005034,"[9912, 9911, 9917]","[0.03278688524590164, 0.03225806451612903, 0.03149801587301587]",trivia_qa
dense,Who had chart hits which included Annie`s Song and Rocky Mountain High?,"['John DENVER', 'Henry Deutschendorf, Junior', 'Henry John Deutschendorf, Jr.', 'For Baby (For Bobbie)', 'Henry Deutschendorf', 'John Deutschendorf', 'Henry Deutschendorf, Jr.', 'Annie denver', 'Henry John Deutschendorf', 'Henry John Deutschendorf, Junior', 'John Denver']",tchaikovsky,0.0,0.0,1,0.020772900000338268,1.3194637000005969,1.3402366000009351,"[14458, 14459, 1506]","[0.5776230096817017, 0.5481486320495605, 0.4315735101699829]",trivia_qa
sparse,Who had chart hits which included Annie`s Song and Rocky Mountain High?,"['John DENVER', 'Henry Deutschendorf, Junior', 'Henry John Deutschendorf, Jr.', 'For Baby (For Bobbie)', 'Henry Deutschendorf', 'John Deutschendorf', 'Henry Deutschendorf, Jr.', 'Annie denver', 'Henry John Deutschendorf', 'Henry John Deutschendorf, Junior', 'John Denver']",tchaikovsky,0.0,0.0,1,0.06858120000015333,1.345491399999446,1.4140725999995993,"[14458, 8878, 14459]","[1.0, 0.8025988720636994, 0.745667908232625]",trivia_qa
hybrid,Who had chart hits which included Annie`s Song and Rocky Mountain High?,"['John DENVER', 'Henry Deutschendorf, Junior', 'Henry John Deutschendorf, Jr.', 'For Baby (For Bobbie)', 'Henry Deutschendorf', 'John Deutschendorf', 'Henry Deutschendorf, Jr.', 'Annie denver', 'Henry John Deutschendorf', 'Henry John Deutschendorf, Junior', 'John Denver']",tchaikovsky,0.0,0.0,1,0.08279689999926632,1.4547728999996252,1.5375697999988915,"[14458, 14459, 8878]","[0.03278688524590164, 0.03200204813108039, 0.016129032258064516]",trivia_qa
dense,In which city was John Lennon murdered?,"['New York', 'New Yourk State', 'State of N.Y.', 'US-NY', 'N Y', 'The state of NY', 'NewYork', 'NYS', 'Neo York', 'NY state', 'Nova York', 'State of new york', 'Ny', 'New york', 'Nueva York (estado)', 'N Y state', 'New York (state)', 'U.S. state of New York', 'New York state', 'New York, U.S.', 'State New York', 'Nýja-Jórvík', 'Newyork', 'NEW YORK', 'State of N. Y.', 'N. Y. state', 'NY', 'The state of N.Y.', 'NY (state)', ""New York's"", 'N.Y. (U.S. state)', 'State of new yourk', 'New York State', 'New York (U.S. state)', 'New york state', 'New Yrok', '11th State', 'New York (USA State)', 'State of N Y', 'New-York', 'The State of New York', 'State of New York', 'US state of New York', 'N Y (U.S. state)', 'N.Y. state', 'N.Y.', 'The state of N. Y.', 'N. Y. (state)', 'The state of N Y', 'New York, US', 'N.Y. (state)', 'Nyja-Jorvik', 'Religion in New York', 'New Yourk', 'N. Y.', ""New York State's"", 'Estado Nueva York', 'New York (USA state)', 'New york population', 'New York, U.S.A', 'NY (U.S. state)', 'Estado de Nueva York', 'N. Y. (U.S. state)', 'Eleventh State', 'N Y (state)', 'State of NY', 'New York (State)', 'New York (U.S. state']",dakota,0.0,0.0,1,0.018071800000143412,1.313406600000235,1.3314784000003783,"[5020, 4993, 4997]","[0.6681225299835205, 0.6598403453826904, 0.6087625622749329]",trivia_qa
sparse,In which city was John Lennon murdered?,"['New York', 'New Yourk State', 'State of N.Y.', 'US-NY', 'N Y', 'The state of NY', 'NewYork', 'NYS', 'Neo York', 'NY state', 'Nova York', 'State of new york', 'Ny', 'New york', 'Nueva York (estado)', 'N Y state', 'New York (state)', 'U.S. state of New York', 'New York state', 'New York, U.S.', 'State New York', 'Nýja-Jórvík', 'Newyork', 'NEW YORK', 'State of N. Y.', 'N. Y. state', 'NY', 'The state of N.Y.', 'NY (state)', ""New York's"", 'N.Y. (U.S. state)', 'State of new yourk', 'New York State', 'New York (U.S. state)', 'New york state', 'New Yrok', '11th State', 'New York (USA State)', 'State of N Y', 'New-York', 'The State of New York', 'State of New York', 'US state of New York', 'N Y (U.S. state)', 'N.Y. state', 'N.Y.', 'The state of N. Y.', 'N. Y. (state)', 'The state of N Y', 'New York, US', 'N.Y. (state)', 'Nyja-Jorvik', 'Religion in New York', 'New Yourk', 'N. Y.', ""New York State's"", 'Estado Nueva York', 'New York (USA state)', 'New york population', 'New York, U.S.A', 'NY (U.S. state)', 'Estado de Nueva York', 'N. Y. (U.S. state)', 'Eleventh State', 'N Y (state)', 'State of NY', 'New York (State)', 'New York (U.S. state']",new york city,0.0,0.8,1,0.046104099999865866,1.3147024000008969,1.3608065000007628,"[4991, 5040, 10454]","[1.0, 0.9876201861509722, 0.9010811638031736]",trivia_qa
hybrid,In which city was John Lennon murdered?,"['New York', 'New Yourk State', 'State of N.Y.', 'US-NY', 'N Y', 'The state of NY', 'NewYork', 'NYS', 'Neo York', 'NY state', 'Nova York', 'State of new york', 'Ny', 'New york', 'Nueva York (estado)', 'N Y state', 'New York (state)', 'U.S. state of New York', 'New York state', 'New York, U.S.', 'State New York', 'Nýja-Jórvík', 'Newyork', 'NEW YORK', 'State of N. Y.', 'N. Y. state', 'NY', 'The state of N.Y.', 'NY (state)', ""New York's"", 'N.Y. (U.S. state)', 'State of new yourk', 'New York State', 'New York (U.S. state)', 'New york state', 'New Yrok', '11th State', 'New York (USA State)', 'State of N Y', 'New-York', 'The State of New York', 'State of New York', 'US state of New York', 'N Y (U.S. state)', 'N.Y. state', 'N.Y.', 'The state of N. Y.', 'N. Y. (state)', 'The state of N Y', 'New York, US', 'N.Y. (state)', 'Nyja-Jorvik', 'Religion in New York', 'New Yourk', 'N. Y.', ""New York State's"", 'Estado Nueva York', 'New York (USA state)', 'New york population', 'New York, U.S.A', 'NY (U.S. state)', 'Estado de Nueva York', 'N. Y. (U.S. state)', 'Eleventh State', 'N Y (state)', 'State of NY', 'New York (State)', 'New York (U.S. state']",dakota,0.0,0.0,1,0.06491479999931471,1.4138522999992347,1.4787670999985494,"[4991, 5057, 5020]","[0.031544957774465976, 0.030309988518943745, 0.01639344262295082]",trivia_qa
dense,"According to the film Gremlins, if you are looking after a Gremlin you should not feed him after midnight, not get him wet and not expose him to what?","['Bright Light', 'Bright Light (disambiguation)']",water,0.0,0.0,0,0.013226099999883445,1.3584685000005265,1.37169460000041,"[9281, 9288, 9303]","[0.5123187303543091, 0.4838860034942627, 0.4835280179977417]",trivia_qa
sparse,"According to the film Gremlins, if you are looking after a Gremlin you should not feed him after midnight, not get him wet and not expose him to what?","['Bright Light', 'Bright Light (disambiguation)']",bright lights or sunlight,0.0,0.3333333333333333,1,0.16906479999943258,1.2929026000001613,1.461967399999594,"[9280, 9281, 15559]","[1.0, 0.899939519907606, 0.8264953816368427]",trivia_qa
hybrid,"According to the film Gremlins, if you are looking after a Gremlin you should not feed him after midnight, not get him wet and not expose him to what?","['Bright Light', 'Bright Light (disambiguation)']",bright lights or sunlight,0.0,0.3333333333333333,1,0.22572370000034425,1.3743014000001494,1.6000251000004937,"[9281, 9288, 9280]","[0.03252247488101534, 0.0315136476426799, 0.01639344262295082]",trivia_qa
dense,"In 1969, a man was stabbed to death by a member of the Hell's Angels at a Rolling Stones concert. Where was the concert held?","['Altamont', 'Altamont (disambiguation)']",copacabana beach,0.0,0.0,0,0.021196599999711907,1.445079000000078,1.4662755999997898,"[9429, 9393, 9439]","[0.5350774526596069, 0.5286972522735596, 0.5241063833236694]",trivia_qa
sparse,"In 1969, a man was stabbed to death by a member of the Hell's Angels at a Rolling Stones concert. Where was the concert held?","['Altamont', 'Altamont (disambiguation)']",altamont speedway,0.0,0.6666666666666666,1,0.177315500000077,1.429661400000441,1.606976900000518,"[9402, 9416, 9439]","[1.0, 0.9410037804397071, 0.9395972944292283]",trivia_qa
hybrid,"In 1969, a man was stabbed to death by a member of the Hell's Angels at a Rolling Stones concert. Where was the concert held?","['Altamont', 'Altamont (disambiguation)']",copacabana beach,0.0,0.0,0,0.20412109999961103,1.448642899999868,1.652763999999479,"[9439, 9429, 9416]","[0.031746031746031744, 0.03131881575727918, 0.031054405392392875]",trivia_qa
dense,Louis Smith won an individual silver medal in gymnastics at the 2012 London Olympics. For what discipline?,"['Pommel Horse', 'Gymnastics pommel horse', 'Side Horse', 'Pommel horse', 'Pommel horse (gymnastics)', 'Pomel horse', 'Pommel-Horse']",pommel horse,1.0,1.0,1,0.011737499999981083,1.432499600000483,1.4442371000004641,"[16364, 16369, 16368]","[0.7123582363128662, 0.6836941242218018, 0.6818828582763672]",trivia_qa
sparse,Louis Smith won an individual silver medal in gymnastics at the 2012 London Olympics. For what discipline?,"['Pommel Horse', 'Gymnastics pommel horse', 'Side Horse', 'Pommel horse', 'Pommel horse (gymnastics)', 'Pomel horse', 'Pommel-Horse']",pommel horse,1.0,1.0,1,0.10898220000035508,1.44380049999927,1.552782699999625,"[16369, 16367, 16364]","[1.0, 0.8928509273516033, 0.8867885263291234]",trivia_qa
hybrid,Louis Smith won an individual silver medal in gymnastics at the 2012 London Olympics. For what discipline?,"['Pommel Horse', 'Gymnastics pommel horse', 'Side Horse', 'Pommel horse', 'Pommel horse (gymnastics)', 'Pomel horse', 'Pommel-Horse']",pommel horse,1.0,1.0,1,0.12329249999947933,1.3996319999996558,1.5229244999991352,"[16369, 16364, 16367]","[0.03252247488101534, 0.032266458495966696, 0.0315136476426799]",trivia_qa
dense,Who had the most expensive presidential inauguration ceremony of the 20th century?,"['George W. Bush', 'George Walker Bush', 'Dubya', 'Bush, George W.', 'Bush Jr.', 'George W. Bush (painter)', 'W Bush', 'Bushian', 'Gorge w bush', 'Bush the younger', 'George w', 'Bush 43', 'Bush II', 'George the Younger', 'George W. Bussh', 'George W. Bush Street', 'George Bush (43rd U.S. President)', 'G W Bush', 'Dubyuh', 'George Bush jr.', 'G.W. Bush', 'W. bush', 'Dubya Bush', 'G. W. Bush', 'George W Bush', 'US President George W. Bush', 'G.w.bush', 'Bush Junior', 'George W. Bush, 43rd President of the United States', 'George Bush (2000)', 'George w.', 'George W', 'Gorge W. Bush', 'G. Walker Bush', 'GEORGE W. BUSH', 'George Dubya Bush', 'Geroge W Bush', '2004 Republican Presidential Nominee', 'George w Bush', 'George Bush II', 'George Bush Jr.', 'Baby Bush', 'W. Bush', '2000 Republican Presidential Nominee', 'Junior Bush', 'George W.', 'President Bush (2000)', 'Goerge W. Bush', 'George Bush Jr', 'George W. Budh', '43rd President of the United States', 'George W. Buah', 'G Dub', 'George W Bush Jr', '43rd Pesident of the United States', 'Jorge W. Bush', 'Bush the Younger', 'International perception of george W. Bush', 'GeorgeWBush', 'George w bush', 'George bush 43', 'Bush (43)', 'George Bush 2', 'George Bush (43)', 'Bush-43', 'George Bush Junior', 'W bush', 'George Wаlker Bush', 'Gw bush', 'George w. bush', 'G. W. B.', 'George W. bush', 'Bushists', 'Religious faith of George W. Bush', 'President Bush (43)', 'George W.Bush', 'George W bush', 'George Bush, Jr.', 'G. Dub', 'GW Bush', 'President George W Bush', 'Former President George W. Bush', 'President George Walker Bush']",george washington,0.0,0.5,1,0.01273979999950825,1.0648528000001534,1.0775925999996616,"[4692, 4710, 4708]","[0.5251807570457458, 0.519139289855957, 0.5101091861724854]",trivia_qa
sparse,Who had the most expensive presidential inauguration ceremony of the 20th century?,"['George W. Bush', 'George Walker Bush', 'Dubya', 'Bush, George W.', 'Bush Jr.', 'George W. Bush (painter)', 'W Bush', 'Bushian', 'Gorge w bush', 'Bush the younger', 'George w', 'Bush 43', 'Bush II', 'George the Younger', 'George W. Bussh', 'George W. Bush Street', 'George Bush (43rd U.S. President)', 'G W Bush', 'Dubyuh', 'George Bush jr.', 'G.W. Bush', 'W. bush', 'Dubya Bush', 'G. W. Bush', 'George W Bush', 'US President George W. Bush', 'G.w.bush', 'Bush Junior', 'George W. Bush, 43rd President of the United States', 'George Bush (2000)', 'George w.', 'George W', 'Gorge W. Bush', 'G. Walker Bush', 'GEORGE W. BUSH', 'George Dubya Bush', 'Geroge W Bush', '2004 Republican Presidential Nominee', 'George w Bush', 'George Bush II', 'George Bush Jr.', 'Baby Bush', 'W. Bush', '2000 Republican Presidential Nominee', 'Junior Bush', 'George W.', 'President Bush (2000)', 'Goerge W. Bush', 'George Bush Jr', 'George W. Budh', '43rd President of the United States', 'George W. Buah', 'G Dub', 'George W Bush Jr', '43rd Pesident of the United States', 'Jorge W. Bush', 'Bush the Younger', 'International perception of george W. Bush', 'GeorgeWBush', 'George w bush', 'George bush 43', 'Bush (43)', 'George Bush 2', 'George Bush (43)', 'Bush-43', 'George Bush Junior', 'W bush', 'George Wаlker Bush', 'Gw bush', 'George w. bush', 'G. W. B.', 'George W. bush', 'Bushists', 'Religious faith of George W. Bush', 'President Bush (43)', 'George W.Bush', 'George W bush', 'George Bush, Jr.', 'G. Dub', 'GW Bush', 'President George W Bush', 'Former President George W. Bush', 'President George Walker Bush']",jefferson,0.0,0.0,0,0.07100309999987076,1.295572600000014,1.3665756999998848,"[4691, 4698, 4697]","[1.0, 0.8642347777654679, 0.8020032230263628]",trivia_qa
hybrid,Who had the most expensive presidential inauguration ceremony of the 20th century?,"['George W. Bush', 'George Walker Bush', 'Dubya', 'Bush, George W.', 'Bush Jr.', 'George W. Bush (painter)', 'W Bush', 'Bushian', 'Gorge w bush', 'Bush the younger', 'George w', 'Bush 43', 'Bush II', 'George the Younger', 'George W. Bussh', 'George W. Bush Street', 'George Bush (43rd U.S. President)', 'G W Bush', 'Dubyuh', 'George Bush jr.', 'G.W. Bush', 'W. bush', 'Dubya Bush', 'G. W. Bush', 'George W Bush', 'US President George W. Bush', 'G.w.bush', 'Bush Junior', 'George W. Bush, 43rd President of the United States', 'George Bush (2000)', 'George w.', 'George W', 'Gorge W. Bush', 'G. Walker Bush', 'GEORGE W. BUSH', 'George Dubya Bush', 'Geroge W Bush', '2004 Republican Presidential Nominee', 'George w Bush', 'George Bush II', 'George Bush Jr.', 'Baby Bush', 'W. Bush', '2000 Republican Presidential Nominee', 'Junior Bush', 'George W.', 'President Bush (2000)', 'Goerge W. Bush', 'George Bush Jr', 'George W. Budh', '43rd President of the United States', 'George W. Buah', 'G Dub', 'George W Bush Jr', '43rd Pesident of the United States', 'Jorge W. Bush', 'Bush the Younger', 'International perception of george W. Bush', 'GeorgeWBush', 'George w bush', 'George bush 43', 'Bush (43)', 'George Bush 2', 'George Bush (43)', 'Bush-43', 'George Bush Junior', 'W bush', 'George Wаlker Bush', 'Gw bush', 'George w. bush', 'G. W. B.', 'George W. bush', 'Bushists', 'Religious faith of George W. Bush', 'President Bush (43)', 'George W.Bush', 'George W bush', 'George Bush, Jr.', 'G. Dub', 'GW Bush', 'President George W Bush', 'Former President George W. Bush', 'President George Walker Bush']",george washington,0.0,0.5,1,0.0881349000001137,1.2559724000002461,1.3441073000003598,"[4692, 4698, 4708]","[0.03177805800756621, 0.030621785881252923, 0.03057889822595705]",trivia_qa
dense,Where in a vertebrate would you find the protein myoglobin?,['Muscle tissue'],muscle tissue,1.0,1.0,1,0.015068000000610482,1.108797500000037,1.1238655000006474,"[6252, 6253, 6257]","[0.6867679357528687, 0.5864105224609375, 0.512413740158081]",trivia_qa
sparse,Where in a vertebrate would you find the protein myoglobin?,['Muscle tissue'],muscle tissue,1.0,1.0,1,0.07582929999989574,1.1492008000004716,1.2250301000003674,"[6252, 6254, 6253]","[1.0, 0.9699612175565692, 0.8837536855459609]",trivia_qa
hybrid,Where in a vertebrate would you find the protein myoglobin?,['Muscle tissue'],muscle tissue,1.0,1.0,1,0.0819909000001644,1.0305314000006547,1.112522300000819,"[6252, 6253, 6254]","[0.03278688524590164, 0.03200204813108039, 0.031754032258064516]",trivia_qa
dense,Which rock star did Cindy Crawford name her first son after?,"['Presley', 'Pressley', 'Pressly']",presley walker,0.0,0.6666666666666666,1,0.010906699999395641,1.3989107999996122,1.4098174999990079,"[3972, 3982, 3974]","[0.6239291429519653, 0.602036714553833, 0.5050258040428162]",trivia_qa
sparse,Which rock star did Cindy Crawford name her first son after?,"['Presley', 'Pressley', 'Pressly']",louis sebagh,0.0,0.0,0,0.06666769999992539,1.3867500000005748,1.4534177000005002,"[3977, 3972, 3981]","[1.0, 0.8451473363984425, 0.790234845406948]",trivia_qa
hybrid,Which rock star did Cindy Crawford name her first son after?,"['Presley', 'Pressley', 'Pressly']",george washington,0.0,0.0,0,0.10001999999985856,1.2796423999998296,1.3796623999996882,"[3972, 3977, 3974]","[0.03252247488101534, 0.03177805800756621, 0.03149801587301587]",trivia_qa
dense,"A Long Island Iced Tea is a cocktail based on vodka, gin, tequila, and which other spirit?","['Rum', 'Spiced Rum', 'Spiced rum', 'Gunpowder Rum', 'Rum (beverage)', 'White rum', 'Jamaica Spirits', 'Caña blanca', 'Dark rum', 'White Rum', 'Cuban rum', 'Jamaica Spirit', 'Gold rum', 'Cane spirit', 'Light rum', 'Black rum', 'Rude rum', 'Hard rum', 'Overproof rum', 'Coconut rum']",rum,1.0,1.0,1,0.022472700000434997,1.2183281999996325,1.2408009000000675,"[14108, 14109, 9072]","[0.7790162563323975, 0.6817406415939331, 0.4933728873729706]",trivia_qa
sparse,"A Long Island Iced Tea is a cocktail based on vodka, gin, tequila, and which other spirit?","['Rum', 'Spiced Rum', 'Spiced rum', 'Gunpowder Rum', 'Rum (beverage)', 'White rum', 'Jamaica Spirits', 'Caña blanca', 'Dark rum', 'White Rum', 'Cuban rum', 'Jamaica Spirit', 'Gold rum', 'Cane spirit', 'Light rum', 'Black rum', 'Rude rum', 'Hard rum', 'Overproof rum', 'Coconut rum']",rum,1.0,1.0,1,0.11285559999942052,1.2469113999995898,1.3597669999990103,"[14108, 14109, 9072]","[1.0, 0.5483033412342984, 0.48974737885280883]",trivia_qa
hybrid,"A Long Island Iced Tea is a cocktail based on vodka, gin, tequila, and which other spirit?","['Rum', 'Spiced Rum', 'Spiced rum', 'Gunpowder Rum', 'Rum (beverage)', 'White rum', 'Jamaica Spirits', 'Caña blanca', 'Dark rum', 'White Rum', 'Cuban rum', 'Jamaica Spirit', 'Gold rum', 'Cane spirit', 'Light rum', 'Black rum', 'Rude rum', 'Hard rum', 'Overproof rum', 'Coconut rum']",rum,1.0,1.0,1,0.1380965999996988,1.2040819000003466,1.3421785000000455,"[14108, 14109, 9072]","[0.03278688524590164, 0.03225806451612903, 0.031746031746031744]",trivia_qa
